"dutyName.x","hpid","hv2","hv3","hv6","hvec","hvgc","hvoc","hv10","hv11","hvctayn","hvmriayn","hvventiayn","mkioskty1","mkioskty2","mkioskty3","mkioskty4","mkioskty5","mkioskty6","mkioskty7","mkioskty8","mkioskty10","mkioskty11"
"국민건강보험공단일산병원","A2100033",-0.359432650438592,4.4040777199193,-0.235418134712456,-1.45290678460173,4.30835195530093,-0.678227376951585,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,-1.70387642984429,-0.664065438501428,-1.81029486297637,-0.560463431391213,-0.570288336268592
"인제대학교일산백병원","A2100038",1.38029548750903,1.5481184802755,-0.235418134712456,1.14016419803742,0.816933067033084,0.87853052894462,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,-1.16149022804027,0.0565233418944229,1.03412767767903,-1.70387642984429,1.50106458494594,0.550631354155313,1.77853728894812,1.74789671895309
"광명성애병원","A2100007",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.3184382296971,-0.397473502799211,-0.253657038979893,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"참조은병원","A2100155",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.14016419803742,-0.66734162942861,-0.253657038979893,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,-1.70387642984429,-0.664065438501428,-1.81029486297637,-0.560463431391213,-0.570288336268592
"한양대학교구리병원","A2100039",1.38029548750903,1.5481184802755,-0.235418134712456,-0.3184382296971,0.428997635003324,0.312436744982364,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,-1.70387642984429,1.50106458494594,0.550631354155313,1.77853728894812,1.74789671895309
"효산의료재단지샘병원","A2100054",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.00569564313279376,-0.0770051024267994,-0.253657038979893,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"원광대학교산본병원","A2100048",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.30223113445237,0.159129508373925,-0.253657038979893,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인우리의료재단김포우리병원","A2100053",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.329829515962688,-0.346873229056198,-0.112133592989329,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인인봉의료재단뉴고려병원","A2100006",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.978097261622476,-0.262539439484511,-0.253657038979893,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,2.31744295009703,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"남양주한양병원","A2100041",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.14016419803742,0.226596540031274,-0.253657038979893,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"현대병원","A2100037",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.480505166112048,-0.937209756058008,0.0293898530012354,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,2.31744295009703,0.858212224051981,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"가톨릭대학교부천성모병원","A2100052",1.38029548750903,0.5961320670609,0.641794676775625,-0.156371293282153,0.445864392917661,0.312436744982364,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,-1.70387642984429,-0.664065438501428,-1.81029486297637,-0.560463431391213,-0.570288336268592
"순천향대학교부속부천병원","A2100005",1.38029548750903,0.1201388604536,-0.235418134712456,-0.3184382296971,0.361530603345974,1.44462431290688,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,-1.70387642984429,-0.664065438501428,-1.81029486297637,-0.560463431391213,-0.570288336268592
"의료법인대인의료재단다니엘종합병원","A2100050",0.800386108193154,0.5961320670609,-0.235418134712456,0.167762579547741,-0.515540808199573,-0.253657038979893,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인혜원의료재단세종병원","A2100055",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.46429807086732,0.12539599254525,-0.112133592989329,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,-1.70387642984429,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"분당서울대학교병원","A2100001",0.220476728877281,1.5481184802755,-0.235418134712456,-5.66664713139035,0.378397361260311,4.27509323271816,-0.654104290175114,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,1.77853728894812,1.74789671895309
"대진의료재단분당제생병원","A2100025",0.800386108193154,4.4040777199193,-0.235418134712456,0.816030325207529,2.92527780632526,0.312436744982364,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"차의과학대학교분당차병원","A2100030",-0.359432650438592,0.1201388604536,0.641794676775625,-1.12877291177184,0.142262750459587,1.86919465087857,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,1.77853728894812,1.74789671895309
"순천의료재단정병원","A2100016",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.329829515962688,-0.0264048286837871,-0.253657038979893,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,2.31744295009703,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"성남중앙병원","A2100011",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.3184382296971,0.378397361260311,-0.395180484970457,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,-1.81029486297637,-0.560463431391213,-0.570288336268592
"아주대학교병원","A2100002",1.9602048668249,0.5961320670609,0.641794676775625,-0.3184382296971,0.395264119174649,2.57681188083139,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,1.74789671895309
"의료법인녹산의료재단동수원병원","A2100009",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.816030325207529,0.310930329602962,-0.253657038979893,-0.654104290175114,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"가톨릭대학교성빈센트병원","A2100012",1.38029548750903,-0.3558543461537,0.641794676775625,-0.642572102526995,1.69400447857863,1.58614775889744,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,1.77853728894812,1.74789671895309
"의료법인석경의료재단센트럴병원","A2100027",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.62636500728226,-0.751675419000297,-0.536703930961021,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인녹향의료재단신천연합병원","A2100013",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.480505166112048,-0.448073776542223,-0.536703930961021,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인남촌의료재단시흥시화병원","A2100008",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.642572102526995,-1.07214381937271,-0.536703930961021,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"대아의료재단한도병원","A2100017",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.14016419803742,-0.0432715865981246,-0.395180484970457,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,2.31744295009703,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"단원병원","A2100021",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.491896452377635,-1.29141167225909,-0.536703930961021,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"고려대학교의과대학부속안산병원","A2100003",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.167762579547741,0.462731150831998,-0.961274268932714,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,1.77853728894812,1.74789671895309
"근로복지공단안산병원","A2100014",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.480505166112048,0.462731150831998,-0.536703930961021,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"한림대학교성심병원","A2100004",1.9602048668249,-0.3558543461537,-0.235418134712456,0.653963388792582,0.0916624767165749,1.58614775889744,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,1.77853728894812,1.74789671895309
"효산의료재단안양샘병원","A2100015",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.653963388792582,-0.684208387342947,-0.112133592989329,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"오산한국병원","A2100024",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.653963388792582,0.935000372433446,-0.253657038979893,1.52392382498245,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,2.31744295009703,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"조은오산병원","A2114449",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.00569564313279376,0.58079845623236,-0.395180484970457,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,-17.6352826710597,-0.585021950161129,2.31744295009703,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"연세대학교의과대학용인세브란스병원","A2100020",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.491896452377635,-0.127605376169812,-0.536703930961021,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"강남병원","A2100029",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.978097261622476,1.03620091991947,-0.253657038979893,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,-0.963909131663789,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"(의)영문의료재단다보스병원","A2100019",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.14016419803742,-0.127605376169812,-0.112133592989329,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인영동의료재단의정부백병원","A2100034",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.642572102526995,-0.734808661085959,-0.536703930961021,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"가톨릭대학교의정부성모병원","A2100040",-0.359432650438592,-0.3558543461537,-0.235418134712456,2.76083356218689,2.4024083109808,0.737007082954056,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,2.31744295009703,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,1.50106458494594,0.550631354155313,1.77853728894812,1.74789671895309
"추병원","A2100150",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.00569564313279376,-0.53240756611391,-0.536703930961021,-0.654104290175114,-0.760889258654957,0.0565233418944229,-3.92737157902812,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"경기도의료원이천병원","A2100193",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.46429807086732,-0.110738618255474,-0.395180484970457,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"경기도의료원파주병원","A2100035",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.62636500728226,1.79520502606466,-0.536703930961021,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인갈렌의료재단박병원","A2100309",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.642572102526995,-0.701075145257284,-0.395180484970457,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,-0.963909131663789,-1.70387642984429,1.50106458494594,-1.81029486297637,-0.560463431391213,-0.570288336268592
"의료법인백송의료재단굿모닝병원","A2100028",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.00569564313279376,-0.481807292370898,-0.112133592989329,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인박애의료재단박애병원","A2100022",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.00569564313279376,0.260330055859949,-0.253657038979893,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,0.858212224051981,0.0565233418944229,-0.963909131663789,0.585021950161129,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"경기도의료원포천병원","A2100031",-0.359432650438592,-0.3558543461537,-0.235418134712456,1.62636500728226,0.732599277461397,-0.395180484970457,-0.654104290175114,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,1.77853728894812,-0.570288336268592
"한림대학교동탄성심병원","A2100046",1.9602048668249,0.1201388604536,-0.235418134712456,1.14016419803742,2.50360885846683,1.02005397493518,1.52392382498245,1.31005281055375,0.0565233418944229,0.253809727896375,0.0565233418944229,1.70387642984429,-0.430131456646797,0.858212224051981,0.0565233418944229,1.03412767767903,0.585021950161129,1.50106458494594,0.550631354155313,1.77853728894812,-0.570288336268592
"의료법인은혜와감사의료재단화성중앙종합병원","A2100018",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.480505166112048,-0.633608113599935,-0.678227376951585,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,1.50106458494594,-1.81029486297637,-0.560463431391213,-0.570288336268592
"의료법인거붕백병원","A2800008",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.3184382296971,-1.10587733520138,-0.395180484970457,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인대우의료재단대우병원","A2800005",-0.359432650438592,-0.3558543461537,-0.235418134712456,0.00569564313279376,-0.262539439484511,-0.395180484970457,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,2.31744295009703,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인성념의료재단맑은샘병원","A2800022",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.156371293282153,-1.42634573557379,-0.678227376951585,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,0.585021950161129,-0.664065438501428,-1.81029486297637,-0.560463431391213,-0.570288336268592
"강일병원","A2803677",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.642572102526995,-1.08901057728705,-0.536703930961021,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,-0.963909131663789,-1.70387642984429,1.50106458494594,0.550631354155313,-0.560463431391213,-0.570288336268592
"의료법인환명의료재단조은금강병원","A2800010",-0.359432650438592,-0.3558543461537,-0.235418134712456,-0.642572102526995,-0.279406197398849,-0.961274268932714,-0.654104290175114,-0.760889258654957,0.0565233418944229,0.253809727896375,0.0565233418944229,-0.585021950161129,-0.430131456646797,-1.16149022804027,0.0565233418944229,1.03412767767903,0.585021950161129,-0.664065438501428,0.550631354155313,-0.560463431391213,1.74789671895309
